annual_production,annual_production_unit,capacity,capacity_unit,cost,cost_unit,country,country_ownership,esg_impact_ecological,esg_impact_social,esg_link,esg_story,id,image,latitude,longitude,parent_esg_impact,parent_project_type,project_id,project_name,project_type,province_city,relevant_links,shareholder_ownership,source,source_id,status
,ton,,ton,-,USD,Indonesia,Indonesia:99.99,Increased Vulnerability to the Climate Crisis,,https://suaraindependentnews.id/warga-desa-molino-morut-adukan-pemda-dan-pt-keinz-ventura-ke-komnas-ham-perwakilan-sulteng/,,5v5IFkD0ZOwSyojGdUFjvJ,,-2.09491,121.41402,ecological,Mining & Ore Resources,5v5IFkD0ZOwSyojGdUFjvJ,Keinz Ventura,Mining,"Sulawesi Tengah, North Morowali Regency",,Arif Kurniawan:2.03;Benny Soecianto:29.07;PT Jacaranda Indonesia Investama:48.98;Tjiang Lawrence Sucianto:19.91,indonesia,5v5IFkD0ZOwSyojGdUFjvJ,unknown
,ton,,ton,-,USD,Indonesia,Not found,,Corruption & Illegal Activity;Social Conflict,,,5v5IFkD0ZOwSyojGdUFkEu,,-2.14,121.365,,Mining & Ore Resources,5v5IFkD0ZOwSyojGdUFkEu,Sarana Mineralindo Perkasa,Mining,"Sulawesi Tengah, North Morowali Regency",,Not found,indonesia,5v5IFkD0ZOwSyojGdUFkEu,unknown
,ton,,ton,-,USD,Indonesia,Indonesia:100,Water Pollution;Air Pollution;Noise Pollution,Social Conflict,https://selidikkasus.com/2023/11/27/diduga-pt-adp-banyak-melakukan-pelanggaran-di-morowali-termasuk-pencemaran-lingkungan-di-desa-salonsa-belum-selesai/,,5v5IFkD0ZOwSyojGdUFkgL,,-2.23033,121.53142,,Mining & Ore Resources,5v5IFkD0ZOwSyojGdUFkgL,Mitra Sulawesi Bersama,Mining,"Sulawesi Tengah, Morowali Regency",,PT MINERAL PRIMA RESOURCES:98; DRS SUHATSYAH:2,indonesia,5v5IFkD0ZOwSyojGdUFkgL,unknown
,ton,,ton,-,USD,Indonesia,Not found,,Corruption & Illegal Activity,https://rmol.id/politik/read/2012/05/26/65077/anak-buah-anas-urbaningrum-tak-takut-disangka-korupsi,,5v5IFkD0ZOwSyojGdUFks6,,-1.91148,121.31744,,Mining & Ore Resources,5v5IFkD0ZOwSyojGdUFks6,Sumber Permata Selaras,Mining,"Sulawesi Tengah, North Morowali Regency",,Not found,indonesia,5v5IFkD0ZOwSyojGdUFks6,unknown
,ton,,ton,-,USD,Indonesia,Indonesia:100,Deforestation;Increased Vulnerability to the Climate Crisis,,https://sultengterkini.id/2018/08/26/warga-touna-tolak-aktivitas-tambang-pt-multi-dinar-karya/,,5v5IFkD0ZOwSyojGdUFlBh,,-0.93807,121.56196,,Mining & Ore Resources,5v5IFkD0ZOwSyojGdUFlBh,Multi Dinar Karya,Mining,"Sulawesi Tengah, Tojo Una Una Regency",,LA ODE RIAGO:25; SUBANDI:25; KUNDJARNO; IR. PARYANTO:25,indonesia,5v5IFkD0ZOwSyojGdUFlBh,unknown
,ton,,ton,-,USD,Indonesia,Not found,Deforestation,Corruption & Illegal Activity,https://kumparan.com/paluposo/ini-daftar-perusahaan-tambang-di-sulteng-tidak-mengantongi-ippkh-1r6lHUMU17m/3,,5v5IFkD0ZOwSyojGdUFlVI,,-0.95958,122.2339,ecological;social,Mining & Ore Resources,5v5IFkD0ZOwSyojGdUFlVI,Gemilang Mandiri Perkasa,Mining,"Sulawesi Tengah, Banggai Regency",,Not found,indonesia,5v5IFkD0ZOwSyojGdUFlVI,unknown
,ton,,ton,-,USD,Indonesia,Indonesia:100,Water Pollution;Air Pollution,Social Conflict,https://palu.tribunnews.com/2021/12/31/dprd-banggai-tindaklanjuti-aduan-warga-soal-dampak-lingkungan-perusahaan-nikel-pt-kfm,,5v5IFkD0ZOwSyojGdUFlh3,,-0.87482,122.28848,ecological,Mining & Ore Resources,5v5IFkD0ZOwSyojGdUFlh3,Koninis Fajar Mineral,Mining,"Sulawesi Tengah, Banggai Regency",,PT Karunia Fajar Mineral:75;PT Kayana Fajar Mineral:25,indonesia,5v5IFkD0ZOwSyojGdUFlh3,unknown
,ton,,ton,-,USD,Indonesia,Indonesia:100,,,,,5v5IFkD0ZOwSyojGdUFm0e,,-1.41634,122.32148,,Mining & Ore Resources,5v5IFkD0ZOwSyojGdUFm0e,Anugerah Bumi Gemilang,Mining,"Sulawesi Tengah, Banggai Regency",,PT Gemilang Mandiri Investama:20;PT Indorasa Makmur Sejahtera:80,indonesia,5v5IFkD0ZOwSyojGdUFm0e,unknown
,ton,,ton,-,USD,Indonesia,Indonesia:100,,Land Grabbing,"https://banggairaya.id/dewan-banggai-bakal-panggil-paksa-pt-prima-dharma-karsa,https://luwuktimes.id/warga-siuna-pagimana-tagih-janji-pt-prima-dharma-karsa/2/",,5v5IFkD0ZOwSyojGdUFmZv,,-0.73347,122.99127,social,Mining & Ore Resources,5v5IFkD0ZOwSyojGdUFmZv,Prima Dharma Karsa,Mining,"Sulawesi Tengah, Banggai Regency",,PT JINPEI INVESTMENT GROUP:20; PT SUMBER KREASI KONSULTINDO:29; PENTA DHARMA KARSA:51,indonesia,5v5IFkD0ZOwSyojGdUFmZv,unknown
,ton,,ton,-,USD,Indonesia,Indonesia:100,,Social Conflict," https://sultengterkini.id/2023/03/01/proper-sulteng-diumumkan-ada-sembilan-perusahaan-yang-peringkat-merah/,https://mediasulawesi.id/read/6891-penuhi-tuntuan-warga-delapan-perusahaan-tambang-perbaiki-jalan-poros-ganda-ganda/",,5v5IFkD0ZOwSyojGdUFmlg,,-1.879,121.318,,Mining & Ore Resources,5v5IFkD0ZOwSyojGdUFmlg,Hoffmen International,Mining,"Sulawesi Tengah, North Morowali Regency",,Batulicin Enam Sembilan Pertambangan:99.9;Rois Sunandar:0.1,indonesia,5v5IFkD0ZOwSyojGdUFmlg,unknown
,ton,,ton,-,USD,Indonesia,Indonesia:100,Water Pollution;Air Pollution;Deforestation,"Lack of Fair Compensation;Intimidation, Suppression, Criminalization of Local Communities;Corruption & Illegal Activity",https://trendasia.org/masyarakat-sampaikan-laporan-fakta-kerusakan-lingkungan-di-ipo-perdana-anak-usaha-harita-group/,,5v5IFkD0ZOwSyojGdUFnOs,,-1.538,127.436,ecological;social,Mining & Ore Resources,5v5IFkD0ZOwSyojGdUFnOs,Trimegah Bangun Persada,Mining,"Maluku Utara, South Halmahera Regency",,CITRA DUTA JAYA MAKMUR:1; HARITA JAYARAYA:99,indonesia,5v5IFkD0ZOwSyojGdUFnOs,unknown
,ton,,ton,-,USD,Indonesia,China:49;Indonesia:51,Water Pollution,,https://www.mongabay.co.id/2020/12/18/kerukan-tambang-sungai-tercemar-dan-protes-warga-trans-waleh/,,5v5IFkD0ZOwSyojGdUFnad,,0.54319,128.16079,ecological,Mining & Ore Resources,5v5IFkD0ZOwSyojGdUFnad,Bakti Pertiwi Nusantara,Mining,"Maluku Utara, Central Halmahera Regency",,PT Jacaranda Indonesia Investama:51;PT Virtue Dragon Nickel Industry:49,indonesia,5v5IFkD0ZOwSyojGdUFnad,unknown
,ton,,ton,-,USD,Indonesia,Not found,Deforestation,,https://penamalut.com/2022/10/18/hutan-lindung-di-halteng-diduga-dibabat-pt-harum-sukses-mining-melanggar-hukum/,,5v5IFkD0ZOwSyojGdUHf5I,,0.599,128.152,ecological,Mining & Ore Resources,5v5IFkD0ZOwSyojGdUHf5I,Harum Sukses Mining,Mining,"Maluku Utara, Central Halmahera Regency",,Not found,indonesia,5v5IFkD0ZOwSyojGdUHf5I,unknown
,ton,,ton,-,USD,Indonesia,Indonesia:100,,Corruption & Illegal Activity;Social Conflict,https://poskomalut.com/59631-2/,,5v5IFkD0ZOwSyojGdUHfH3,,-0.042,129.388,social,Mining & Ore Resources,5v5IFkD0ZOwSyojGdUHfH3,Mineral Trobos,Mining,"Maluku Utara, Central Halmahera Regency",https://mineraltrobos.co.id/,FABIAN NAHUSULY:10; LAURITZKE MANTULAMETEN:90,indonesia,5v5IFkD0ZOwSyojGdUHfH3,unknown
,ton,,ton,-,USD,Indonesia,Indonesia:100,Water Pollution,Land Grabbing,https://poskomalut.com/lsm-gmbi-malut-tinjauh-kembali-gugatan-terhadap-pt-tekindo/,,5v5IFkD0ZOwSyojGdUHfSo,,0.584,127.955,ecological;social,Mining & Ore Resources,5v5IFkD0ZOwSyojGdUHfSo,Tekindo Energi,Mining,"Maluku Utara, Central Halmahera Regency",https://www.detik.com/sulsel/berita/d-6914744/dlh-malut-setop-operasional-5-perusahaan-tambang-buntut-sungai-sagea-tercemar,PT GUNUNG MAS GRUP:95; PT GUNUNG MAS UTAMA:5,indonesia,5v5IFkD0ZOwSyojGdUHfSo,Temporarily closed
,ton,,ton,-,USD,Indonesia,Indonesia:51;Singapore:49,,"Land Grabbing;Intimidation, Suppression, Criminalization of Local Communities",https://titastory.id/gara-gara-usir-alat-berat-2-warga-desa-minamin-dipolisikan-pt-mhm-novenia-apakah-salah-pertahankan-tanah-leluhur-kami/,,5v5IFkD0ZOwSyojGdUHfmP,,0.73101,127.92496,social,Mining & Ore Resources,5v5IFkD0ZOwSyojGdUHfmP,Mega Haltim Mineral,Mining,"Maluku Utara, East Halmahera, West Halmahera Regency",,Ade Wirawan:2.55;Chandra Lohisto:2.55;Rusli Lohisto:35.7;Setiawan Lohisto:2.55;Sie Tjioe Jin:2.55;Tempo International Investment:49;Tommy Lohisto:2.55;Wirawan Lohisto Putra:2.55,indonesia,5v5IFkD0ZOwSyojGdUHfmP,unknown
,ton,,ton,-,USD,Indonesia,Indonesia:100,,,,,5v5IFkD0ZOwSyojGdUHgHl,,1.02303,128.14347,,Mining & Ore Resources,5v5IFkD0ZOwSyojGdUHgHl,Jaya Abadi Semesta,Mining,"Maluku Utara, East Halmahera Regancy",,PT Barisan Sekawan Mineral:50;PT Konawe Panca Mineral:50,indonesia,5v5IFkD0ZOwSyojGdUHgHl,unknown
,ton,,ton,-,USD,Indonesia,Indonesia:25;Poland:75,,Land Grabbing,https://morutpos.com/2023/04/23/pt-bintang-sinar-perkasa-diduga-lakukan-pengrusakan-dan-penyerobotan-lahan-warga-tanpa-izin/,,5v5IFkD0ZOwSyojGdUHgbM,,-3.14801,122.40502,social,Mining & Ore Resources,5v5IFkD0ZOwSyojGdUHgbM,Bintang Sinar Perkasa,Mining,"Sulawesi Tengah, Morowali Regency",,Hermirad Lisapaly:8.33;Khalid Ibnu Walid:16.67;WGM:75,indonesia,5v5IFkD0ZOwSyojGdUHgbM,unknown
,ton,,ton,-,USD,Indonesia,Indonesia:100,Deforestation;Biodiversity Loss,"Land Grabbing;Intimidation, Suppression, Criminalization of Local Communities","https://timesindonesia.co.id/peristiwa-daerah/392592/puluhan-perusahaan-tambang-di-malut-ditegur-kementerian-esdm-ri, https://jatam.org/pulaukecil/",,5v5IFkD0ZOwSyojGdUHgux,,-1.39002,127.61598,ecological;social,Mining & Ore Resources,5v5IFkD0ZOwSyojGdUHgux,Obi Anugerah Mineral,Mining,"Maluku Utara, South Halmahera",,PT. GANE PERMAI SENTOSA:99.6; PT. CITRA DUTA JAYA MAKMUR:0.4,indonesia,5v5IFkD0ZOwSyojGdUHgux,unknown
,ton,,ton,-,USD,Indonesia,Not found,,Corruption & Illegal Activity,https://kendari.terkini.id/2021/03/03/pt-putra-inti-sultra-perkasa-diduga-menambang-tanpa-ippkh/,,5v5IFkD0ZOwSyojGdUHhEY,,-3.417,122.32712,social,Mining & Ore Resources,5v5IFkD0ZOwSyojGdUHhEY,Putra Intisultra Perkasa,Mining,"Sulawesi Tenggara, North Konawe Regency",,Not found,indonesia,5v5IFkD0ZOwSyojGdUHhEY,unknown
,,67000,ton,2200000,USD,Indonesia,France; Germany,Water Pollution;Air Pollution;Deforestation;Biodiversity Loss,"Land Grabbing;Intimidation, Suppression, Criminalization of Local Communities;Loss of Traditional Livelihoods",https://cri.org/reports/nickel-unearthed/ringkasan/,,5v5IFkD0ZOwSyojGdUHjRj,,0.487209681,127.9372515,,Processing,5v5IFkD0ZOwSyojGdUHjRj,Sonic Bay,MHP,"Maluku Utara, Halmahera Regency",https://www.cakrawala.co/daerah/7758524637/basf-dan-eramet-bagun-projek-sonic-bay-di-teluk-weda-nilai-investasinya-rp-38-triliun,Eramet; BASF,indonesia,5v5IFkD0ZOwSyojGdUHjRj,Planned
,,,ton,-,USD,Indonesia,China:85; Indonesia:15,,,,,5v5IFkD0ZOwSyojGdUHkeC,,-2.857548703,122.1691595,,Battery & Recycling,5v5IFkD0ZOwSyojGdUHkeC,Indonesia Puqing Recycling Technology,Battery Recycling,"Sulawesi Tengah, Morowali",https://www.jakartadaily.id/market-finance/pr-1621720515/minister-luhut-a-battery-recycling-plant-will-be-developed-in-sulawesi,Guangdong BRUNP Recycling Technology (CATL):70; GEM Co Ltd:15; IMIP:15,indonesia,5v5IFkD0ZOwSyojGdUHkeC,unknown
,,45000,ton,-,USD,Indonesia,China:100,,"Intimidation, Suppression, Criminalization of Local Communities;Poor Work Safety","https://www.aeer.or.id/wp-content/uploads/2023/10/Arianto_Sangadji_25_Juli_2023-Layouted.pdf, https://www.tandaseru.com/2023/02/23/disnakertrans-maluku-utara-rilis-jumlah-kecelakaan-kerja-sepanjang-2022-segini-banyaknya/",,5v5IFkD0ZOwSyojGdUHkpx,,0.4791421204,127.9849961,,Processing,5v5IFkD0ZOwSyojGdUHkpx,Huake Nickel Indonesia,Nickel Matte,"Maluku Utara, Halmahera Regency",https://projectmultatuli.org/cina-di-hilir-gurita-oligarki-nikel-indonesia/; https://celios.co.id/wp-content/uploads/2024/02/ID-CREA_CELIOS-Indonesia-Nickel-Development-2024.pdf,Huayou:70; Tsingshan:30,indonesia,5v5IFkD0ZOwSyojGdUHkpx,Active
,,50000,ton,-,USD,Indonesia,Indonesia:50.1,Water Pollution;Air Pollution;Deforestation;Increased Vulnerability to the Climate Crisis,Poor Work Safety,https://celios.co.id/wp-content/uploads/2024/02/ID-CREA_CELIOS-Indonesia-Nickel-Development-2024.pdf,,5v5IFkD0ZOwSyojGdUHmTr,,-2.859720846,122.1551157,,Processing,5v5IFkD0ZOwSyojGdUHmTr,Zhao Hui Nickel,Nickel Pig Iron,"Sulawesi Tengah, Morowali",https://www.cnbcindonesia.com/news/20230802184912-4-459624/ri-punya-emiten-tambang-kelas-dunia-cek-faktanya,Merdeka Copper:50.1,indonesia,5v5IFkD0ZOwSyojGdUHmTr,unknown
,,300000,ton,300000000,USD,Indonesia,Not found,,,https://www.rai.it/dl/doc/2023/11/19/1700402970903_I%20rapporti%20su%20filiera%20del%20nichel%20indonesiana%20-%20Report.pdf,,5v5IFkD0ZOwSyojGdUHnEt,,-5.120884733,121.8864666,ecological;social,Processing,5v5IFkD0ZOwSyojGdUHnEt,Surya Saga Utama,Ferro Nickel,"Southeast Sulawesi, Bombana Regency",https://www.sultranet.com/bangkrut-pt-ssu-terus-jual-besi-smelter-aparat-tidak-berdaya/,Not found,indonesia,5v5IFkD0ZOwSyojGdUHnEt,Active
,,300000,ton,-,USD,Indonesia,Not found,,Poor Work Safety,https://www.tandaseru.com/2023/02/23/disnakertrans-maluku-utara-rilis-jumlah-kecelakaan-kerja-sepanjang-2022-segini-banyaknya/,,5v5IFkD0ZOwSyojGdUHpxQ,,0.4793418705,128.0075572,,Processing,5v5IFkD0ZOwSyojGdUHpxQ,Lipe Metal Industry,Nickel Pig Iron,"North Maluku, Central Halmahera",https://infopublik.id/kategori/nusantara/535985/cegah-penyebaran-covid-19-karyawan-di-kawasan-iwip-mulai-divaksin,Not found,indonesia,5v5IFkD0ZOwSyojGdUHpxQ,Active
,,240000,ton,-,USD,Indonesia,Not found,,,,,5v5IFkD0ZOwSyojGdUHqH1,,-1.99945062,121.4345651,,Processing,5v5IFkD0ZOwSyojGdUHqH1,Mazinger Nickel Industry,Nickel Pig Iron,"Sulawesi Tengah, Morowali Utara",,Not found,indonesia,5v5IFkD0ZOwSyojGdUHqH1,planned
,,40000,ton,-,USD,Indonesia,Not found,,,,,5v5IFkD0ZOwSyojGdUHr5y,,-4.23098632,121.585017,,Processing,5v5IFkD0ZOwSyojGdUHr5y,Kolaka Nickel Industry,MSP,"Sulawesi Tenggara, Kolaka",https://www.cnbcindonesia.com/news/20210702171121-4-257854/sederet-proyek-bahan-baku-baterai-ri-yang-mengancam-dunia,Not found,indonesia,5v5IFkD0ZOwSyojGdUHr5y,planned
,,63000,ton,-,USD,Indonesia,Indonesia:100,,,,,5v5IFkD0ZOwSyojGdUHrHj,,-3.781276931,115.4376455,,Processing,5v5IFkD0ZOwSyojGdUHrHj,Angkasa Jaya Mulia,Ferro Nickel,"South Kalimantan, Tanah Bumbu Regency",https://ekonomi.bisnis.com/read/20190313/44/899221/pln-teken-mou-dengan-4-calon-pelanggan-listrik-tegangan-tinggi,Batulicin Enam Sembilan Group:100,indonesia,5v5IFkD0ZOwSyojGdUHrHj,planned
,,200000,ton,-,USD,Indonesia,China:100,Water Pollution;Air Pollution,,https://www.mongabay.co.id/2023/08/25/riset-smelter-nikel-di-bantaeng-punya-dampak-buruk-untuk-lingkungan-dan-warga-sekitar/,,5v5IFkD0ZOwSyojGdUHrbK,,-5.578998148,120.0677052,ecological,Processing,5v5IFkD0ZOwSyojGdUHrbK,Unity Nickel-Alloy Indonesia,Ferro Nickel,"South Sulawesi, Bantaeng Regency",https://www.mongabay.co.id/2023/08/25/riset-smelter-nikel-di-bantaeng-punya-dampak-buruk-untuk-lingkungan-dan-warga-sekitar/,Huadi Invesment Group:40; Wang Jueqin:15; Li Guangda:15; Zhang Lei:15; Zheng Xuanwei:15,indonesia,5v5IFkD0ZOwSyojGdUHrbK,Planned
,,285220,ton,-,USD,Indonesia,Not found,Water Pollution,Corruption & Illegal Activity,"https://detiksultra.com/kendari/diduga-fasilitasi-dokumen-terbang-jual-nikel-ilegal-pt-visi-debtindo-dilaporkan-ke-kejati-sultra/ ,https://luwukpost.id/2021/01/pt-imni-diduga-cemari-sungai-mayayap/",,5v5IFkD0ZOwSyojGdUHtsQ,,-4.436525866,122.4896426,ecological;social,Processing,5v5IFkD0ZOwSyojGdUHtsQ,Integra Mining Nusantara,Nickel Pig Iron,"Southeast Sulawesi, South Konawe",https://industri.kontan.co.id/news/progres-smelter-tak-sesuai-target-esdm-sanksi-enam-perusahaan-mineral,Not found,indonesia,5v5IFkD0ZOwSyojGdUHtsQ,Active
,,,ton,-,USD,Indonesia,Not found,Water Pollution;Air Pollution;Deforestation;Increased Vulnerability to the Climate Crisis;Biodiversity Loss,"Land Grabbing;Intimidation, Suppression, Criminalization of Local Communities",https://jatam.org/pulaukecil/,,5v5IFkD0ZOwSyojGdUHzd5,,-0.1043243493,129.4278281,ecological;social,Mining & Ore Resources,5v5IFkD0ZOwSyojGdUHzd5,Aneka Niaga Prima,Mining,"North Maluku, Central Halmahera",https://poskomalut.com/pulau-fau-gebe-halteng-terancam-dieksploitasi-pt-anp/,Not found,indonesia,5v5IFkD0ZOwSyojGdUHzd5,Active
,,,ton,-,USD,Indonesia,Indonesia:100,Water Pollution;Air Pollution;Deforestation;Increased Vulnerability to the Climate Crisis;Biodiversity Loss,"Land Grabbing;Intimidation, Suppression, Criminalization of Local Communities",https://jatam.org/pulaukecil/,,5v5IFkD0ZOwSyojGdUI1iQ,,0.7921380879,128.3363557,ecological;social,Mining & Ore Resources,5v5IFkD0ZOwSyojGdUI1iQ,Aneka Tambang (Gei & Pakal),Mining,"North Maluku, East Halmahera",,Aneka Tambang:100,indonesia,5v5IFkD0ZOwSyojGdUI1iQ,Active
,,,ton,-,USD,Indonesia,Indonesia:100,Water Pollution;Air Pollution;Deforestation;Increased Vulnerability to the Climate Crisis;Biodiversity Loss,"Land Grabbing;Intimidation, Suppression, Criminalization of Local Communities",https://jatam.org/pulaukecil/,,5v5IFkD0ZOwSyojGdUI4oT,,0.8003536698,128.2452688,ecological;social,Mining & Ore Resources,5v5IFkD0ZOwSyojGdUI4oT,Sumberdaya Arindo,Mining,"North Maluku, East Halmahera",,Aneka Tambang:99; ANTAM RESOURCINDO:1,indonesia,5v5IFkD0ZOwSyojGdUI4oT,Active
,,,ton,29800000000,USD,Indonesia,,,,,,5v5IFkD0ZOwSyojGdUKAuV,"{'asset': {'metadata': {'dimensions': {'width': 250, 'height': 250}}, 'url': 'https://cdn.sanity.io/images/htrnvlsq/production/e2cddfd6a1f325acac45e2b6c870d7474847cb58-250x250.webp'}}",-2.831769936,122.1651827,,Integrated Industrial Area,5v5IFkD0ZOwSyojGdUKAuV,Indonesia Morowali Industrial Park (IMIP),-,,https://imip.co.id/news.php?slug=kunjungi-imip--menteri-ppn-pantau-dampak-investasi-di-bahodopi; https://dpmptsp.sultengprov.go.id/wp-content/uploads/2023/09/Paparan-Januari-Juni-Provinsi-Sulawesi-Tengah.pdf,,indonesia,5v5IFkD0ZOwSyojGdUKAuV,Active
,,,ton,3575000000,USD,Indonesia,,,,,,5v5IFkD0ZOwSyojGdUKBTm,"{'asset': {'metadata': {'dimensions': {'width': 250, 'height': 250}}, 'url': 'https://cdn.sanity.io/images/htrnvlsq/production/1ed19902a20213720e921d842e30d421f302d8c7-250x250.webp'}}",-1.935932805,121.6115391,,Integrated Industrial Area,5v5IFkD0ZOwSyojGdUKBTm,Stardust Estate Invesment (SEI),-,,https://dpmptsp.sultengprov.go.id/wp-content/uploads/2023/09/Paparan-Januari-Juni-Provinsi-Sulawesi-Tengah.pdf,,indonesia,5v5IFkD0ZOwSyojGdUKBTm,Active
,ton,27000,ton,320000000,USD,Indonesia,Indonesia:30; Singapore:70,Air Pollution;Soil Pollution,,https://www.mongabay.co.id/2021/05/04/tambang-antam-cemari-pesisir-halmahera-timur,,BbSwF5P9OoWgj75UPAolMe,,0.8420263563,128.2563474,ecological,Processing,BbSwF5P9OoWgj75UPAolMe,ANTAM Niterra Haltim (Indonesia),Ferro Nickel,"Maluku Utara, Halmahera Timur",https://www.ap3i.or.id/News/News-Update/Antam-Bakal-Jadi-Pemegang-Saham-Mayoritas-PT-ANH.html; https://investasi.kontan.co.id/news/aneka-tambang-antm-beli-saham-antam-nitera-haltim-sebesar-rp-27-miliar; https://www.antam.com/uploads/pemegang-saham-utama-entitas-anak-entitas-asosiasi.pdf,Aneka Tambang:30; Ocean Energy Nickel International Pte. Ltd;  :70,indonesia,BbSwF5P9OoWgj75UPAolMe,Active
,ton,,ton,1300000000,USD,Indonesia,China:70;Indonesia:30,,,,,BbSwF5P9OoWgj75UPAolTe,,0.8448542774,128.2665241,,Processing,BbSwF5P9OoWgj75UPAolTe,CBL Investment Indonesia - HPAL,MHP,"Maluku Utara, Halmahera Timur",https://antam.com/en/news-and-events/article/completion-of-the-cooperation-transaction-between-antam-and-cbl-for-the-development-of-ev-battery-ecosystem-in-indonesia;https://investor.id/market/336977/antam-disebut-akan-tukar-guling-saham-dengan-catl,Antam:30;HKCBL:70,indonesia,BbSwF5P9OoWgj75UPAolTe,Planned
,ton,500000,ton,100000000,USD,Indonesia,Not found,Soil Pollution,,https://fini.or.id/berita/klaim-kantongi-izin-kementerian-lh-pt-growth-java-industry-jajal-slag-nikel-untuk-pembangunan-jalan/,,BbSwF5P9OoWgj75UPAolae,,-6.027816177,105.9600756,ecological,Processing,BbSwF5P9OoWgj75UPAolae,Growth Java Industry (GJI),Nickel Pig Iron,"Banten, Cilegon Regency",https://www.tangerangnews.com/banten/read/32052/Limbah-Baja-Nikel-Dimanfaatkan-untuk-Bangun-Jalan-di-Cilegon; https://banten.antaranews.com/berita/208761/dukung-sektor-industri-dan-bisnis-di-banten-pln-teken-kerjasama-penyediaan-listrik-dengan-empat-perusahaan,Not found,indonesia,BbSwF5P9OoWgj75UPAolae,Active
,ton,96000,ton,1000000000,USD,Indonesia,China:54.9;Indonesia:45.1,Air Pollution,"Intimidation, Suppression, Criminalization of Local Communities","https://betahita.id/news/detail/8627/jatam-surati-ojk-soal-kerusakan-lingkungan-pulau-obi.html?v=1681894184,https://drive.google.com/file/d/1lmry4dEO4ZG9ix9CImHfz2gRxED6nYi8/view",,BbSwF5P9OoWgj75UPAolie,,-1.539017131,127.4179665,ecological;social,Processing,BbSwF5P9OoWgj75UPAolie,Halmahera Persada Lygend - MHP,MHP,"Maluku Utara, Halmahera Selatan",https://ekonomi.bisnis.com/read/20231207/44/1721767/jelajah-ev-mengintip-produksi-harita-nickel-teknologi-hpal-hasilkan-nikel-dan-kobalt;https://www.liputan6.com/bisnis/read/5088133/harita-nickel-kucurkan-rp-15-triliun-bangun-smelter-di-pulau-obi?page=2;  https://bisnis.tempo.co/read/1475775/luhut-resmikan-smelter-nikel-di-pulau-obi-senilai-usd-1-miliar,Kang Xuan Pte Ltd:18;Lygend Resources Technology Co. Ltd:36.9;PT Trimegah Bangun Persada Tbk:45.1,indonesia,BbSwF5P9OoWgj75UPAolie,Active
120000,ton,204000,ton,23000000,USD,Indonesia,Indonesia:100,,,,,BbSwF5P9OoWgj75UPAom1e,,-4.404599824,122.1969098,,Processing,BbSwF5P9OoWgj75UPAom1e,IFISHDECO/Bintang Smelter Indonesia,Ferro Nickel,"Sulawesi Tenggara, Halmahera Selatan","https://www.beritasatu.com/ekonomi/151116/bintang-smelter-mulai-bangun-pabrik-pengolahan-bijih-nikel;https://www.idxchannel.com/economics/investasi-smelter-rp322-miliar-di-sulteng-mangkrak-ini-langkah-bahlil;  https://www.ifishdeco.com/id/sejarah-perusahaan/#:~:text=Perusahaan%20memulai%20pembangunan%20smelter%20nikel,produksi%20tahunan%20sebesar%2040.000%20MT.",PT Fajar Mining Resources:40.8;PT Wahana Trinitas Mining:39.2;Public(each below 5%):20,indonesia,BbSwF5P9OoWgj75UPAom1e,Active
,ton,,ton,-,USD,Indonesia,Indonesia:5;Singapore:15;British Virgin Islands:80,,,,,BbSwF5P9OoWgj75UPAom4e,,-2.403234954,140.3455154,,Mining & Ore Resources,BbSwF5P9OoWgj75UPAom4e,Iriana Mutiara Mining,Ore Resources: Measured,"Papua, Jayapura",https://www.cnnindonesia.com/ekonomi/20151223133735-85-100063/genjot-penerimaan-pemerintah-amandemen-21-kontrak-tambang,Iriana Cendrawana PTE Ltd:15;PT Mutiara Iriana Mineral:2.5;PT. Indo Noble Abadi:2.5;Tanis Resources S.A.:80,indonesia,BbSwF5P9OoWgj75UPAom4e,Potential
,ton,,ton,-,USD,Indonesia,Indonesia:100,,,,,BbSwF5P9OoWgj75UPAom7e,,-2.426562368,140.379789,,Mining & Ore Resources,BbSwF5P9OoWgj75UPAom7e,Iriana Sentani,Ore Resources: Measured,"Papua, Jayapura",,Iriana Sentani,indonesia,BbSwF5P9OoWgj75UPAom7e,Potential
,ton,,ton,-,USD,Indonesia,China:49;Indonesia:51,,,,,BbSwF5P9OoWgj75UPAomCe,,-2.98486,121.806,,Mining & Ore Resources,BbSwF5P9OoWgj75UPAomCe,Sulawesi Cahaya Mineral (SCM),Ore Resources: Probable,"Sulawesi Tenggara, Konawe",https://tirtamedia.id/read/dugaan-potensi-pelanggaran-hukum-dan-hak-hak-masyarakat-pt-sulawesi-cahaya-mineral-mbma-di-routa-konawe; https://nikel.co.id/2023/07/12/strategi-ciptakan-nilai-mbma-ekspansi-kuasai-aset-tambang-nikel/;https://www.rizensia.com/2022/09/merdeka-battery-materials-nikel-terbesar.html;  https://market.bisnis.com/read/20230418/192/1648002/ipo-diburu-investor-debut-saham-merdeka-battery-mbma-melesat;  https://finance.detik.com/energi/d-6086765/petronesia-benimel--sulawesi-cahaya-mineral-kerja-sama-produksi-nikel,JPI (Merdeka Copper Gold):51; Tsingshan: 49,indonesia,BbSwF5P9OoWgj75UPAomCe,Potential
